build_id,ship_name,upgrade_name
6070,MC30c Torpedo Frigate (63),External Racks (4)
6071,Assault Frigate Mark II B (72),Gallant Haven (8)
6071,Assault Frigate Mark II B (72),Toryn Farr (7)
6071,Assault Frigate Mark II B (72),Flight Controllers (6)
6071,Assault Frigate Mark II B (72),Expanded Hangar Bay (5)
6071,Assault Frigate Mark II B (72),Electronic Countermeasures (7)
6071,Assault Frigate Mark II B (72),Linked Turbolaser Towers (7)
6072,GR-75 Medium Transports (18),Quantum Storm (1)
6072,GR-75 Medium Transports (18),Slicer Tools (7)
6073,GR-75 Medium Transports (18),Wedge Antilles (4)
6073,GR-75 Medium Transports (18),Bomber Command Center (8)
6074,Raider I-class Corvette (44),Corvus (2)
6074,Raider I-class Corvette (44),Reserve Hangar Deck (4)
6075,Imperial II-class Star Destroyer (120),Commander Vanto (7)
6075,Imperial II-class Star Destroyer (120),Flight Controllers (6)
6075,Imperial II-class Star Destroyer (120),Expanded Hangar Bay (5)
6075,Imperial II-class Star Destroyer (120),Electronic Countermeasures (7)
6075,Imperial II-class Star Destroyer (120),Point Defense Ion Cannons (6)
6075,Imperial II-class Star Destroyer (120),Linked Turbolaser Towers (7)
6076,Gozanti-class Cruisers (23),Reserve Hangar Deck (4)
6076,Gozanti-class Cruisers (23),Comms Net (2)
6077,Venator II-class Star Destroyer (100),Expert Shield Tech (5)
6077,Venator II-class Star Destroyer (100),Ordnance Experts (4)
6077,Venator II-class Star Destroyer (100),Boosted Comms (4)
6077,Venator II-class Star Destroyer (100),Thermal Shields (5)
6077,Venator II-class Star Destroyer (100),External Racks (4)
6077,Venator II-class Star Destroyer (100),Linked Turbolaser Towers (7)
6078,Venator II-class Star Destroyer (100),Expert Shield Tech (5)
6078,Venator II-class Star Destroyer (100),Ordnance Experts (4)
6078,Venator II-class Star Destroyer (100),Boosted Comms (4)
6078,Venator II-class Star Destroyer (100),Thermal Shields (5)
6078,Venator II-class Star Destroyer (100),External Racks (4)
6078,Venator II-class Star Destroyer (100),Linked Turbolaser Towers (7)
6079,Onager-class Testbed (116),Governor Pryce (6)
6079,Onager-class Testbed (116),Ordnance Experts (4)
6079,Onager-class Testbed (116),Veteran Gunners (5)
6079,Onager-class Testbed (116),Engine Techs (8)
6079,Onager-class Testbed (116),Orbital Bombardment Particle Cannons (5)
6080,Gladiator II-class Star Destroyer (62),Demolisher (10)
6080,Gladiator II-class Star Destroyer (62),Admiral Montferrat (5)
6080,Gladiator II-class Star Destroyer (62),Ordnance Experts (4)
6080,Gladiator II-class Star Destroyer (62),External Racks (4)
6081,Gozanti-class Cruisers (23),Hondo Ohnaka (2)
6081,Gozanti-class Cruisers (23),Reserve Hangar Deck (4)
6082,Gozanti-class Cruisers (23),Comms Net (2)
6083,MC75 Armored Cruiser (99),Profundity (7)
6083,MC75 Armored Cruiser (99),Toryn Farr (7)
6083,MC75 Armored Cruiser (99),Caitken and Shollan (6)
6083,MC75 Armored Cruiser (99),Boosted Comms (4)
6083,MC75 Armored Cruiser (99),Electronic Countermeasures (7)
6083,MC75 Armored Cruiser (99),External Racks (4)
6083,MC75 Armored Cruiser (99),Quad Battery Turrets (5)
6084,Hammerhead Scout Corvette (41),Ezra Bridger (3)
6084,Hammerhead Scout Corvette (41),Ruthless Strategists (4)
6085,GR-75 Medium Transports (18),Adar Tallon (10)
6085,GR-75 Medium Transports (18),Boosted Comms (4)
6085,GR-75 Medium Transports (18),Bomber Command Center (8)
6086,Recusant-class Light Destroyer (85),Patriot Fist (6)
6086,Recusant-class Light Destroyer (85),Tikkes (2)
6086,Recusant-class Light Destroyer (85),Ordnance Experts (4)
6086,Recusant-class Light Destroyer (85),Reserve Hangar Deck (4)
6086,Recusant-class Light Destroyer (85),Assault Proton Torpedoes (4)
6086,Recusant-class Light Destroyer (85),Swivel-Mount Batteries (8)
6087,Hardcell-class Battle Refit (50),Reserve Hangar Deck (4)
6087,Hardcell-class Battle Refit (50),Dual Turbolaser Turrets (4)
6088,Hardcell-class Battle Refit (50),Reserve Hangar Deck (4)
6088,Hardcell-class Battle Refit (50),Dual Turbolaser Turrets (4)
6089,Hardcell-class Transport (47),Hondo Ohnaka (2)
6089,Hardcell-class Transport (47),Slicer Tools (7)
6090,Hardcell-class Transport (47),Parts Resupply (3)
6091,Assault Frigate Mark II B (72),Gallant Haven (8)
6091,Assault Frigate Mark II B (72),Intel Officer (7)
6091,Assault Frigate Mark II B (72),Caitken and Shollan (6)
6091,Assault Frigate Mark II B (72),Electronic Countermeasures (7)
6091,Assault Frigate Mark II B (72),Slaved Turrets (6)
6092,CR90 Corvette A (44),Jaina's Light (5)
6092,CR90 Corvette A (44),Ahsoka Tano (2)
6092,CR90 Corvette A (44),Turbolaser Reroute Circuits (7)
6093,CR90 Corvette A (44),Hondo Ohnaka (2)
6093,CR90 Corvette A (44),Turbolaser Reroute Circuits (7)
6094,GR-75 Medium Transports (18),Bright Hope (2)
6094,GR-75 Medium Transports (18),Adar Tallon (10)
6094,GR-75 Medium Transports (18),Parts Resupply (3)
6095,Venator II-class Star Destroyer (100),Anakin Skywalker - BTL-B Y-wing Squadron (18)
6095,Venator II-class Star Destroyer (100),Adi Gallia (3)
6095,Venator II-class Star Destroyer (100),Flag Bridge (0)
6095,Venator II-class Star Destroyer (100),Electronic Countermeasures (7)
6095,Venator II-class Star Destroyer (100),External Racks (4)
6095,Venator II-class Star Destroyer (100),Mercy Mission (5)
6096,Victory I-class Star Destroyer {GAR} (73),Clone Navigation Officer (4)
6096,Victory I-class Star Destroyer {GAR} (73),Auxiliary Shields Team (3)
6096,Victory I-class Star Destroyer {GAR} (73),SPHA-T (7)
6096,Victory I-class Star Destroyer {GAR} (73),External Racks (4)
6096,Victory I-class Star Destroyer {GAR} (73),Assault Proton Torpedoes (4)
6097,Consular-class Charger c70 (42),Clone Captain Zak (5)
6097,Consular-class Charger c70 (42),Slaved Turrets (6)
6098,Pelta-class Transport Frigate (45),Projection Experts (6)
6098,Pelta-class Transport Frigate (45),Parts Resupply (3)
6099,Consular-class Armed Cruiser (37),Clone Captain Silver (4)
6099,Consular-class Armed Cruiser (37),External Racks (4)
6100,Onager-class Testbed (116),Governor Pryce (6)
6100,Onager-class Testbed (116),Ordnance Experts (4)
6100,Onager-class Testbed (116),Veteran Gunners (5)
6100,Onager-class Testbed (116),Orbital Bombardment Particle Cannons (5)
6101,Imperial II-class Star Destroyer (120),Emperor Palpatine (3)
6101,Imperial II-class Star Destroyer (120),Boarding Troopers (3)
6101,Imperial II-class Star Destroyer (120),Electronic Countermeasures (7)
6101,Imperial II-class Star Destroyer (120),Point Defense Ion Cannons (6)
6101,Imperial II-class Star Destroyer (120),Linked Turbolaser Towers (7)
6102,Gozanti-class Cruisers (23),Hondo Ohnaka (2)
6102,Gozanti-class Cruisers (23),Slicer Tools (7)
6103,Imperial II-class Star Destroyer (120),Emperor Palpatine (3)
6103,Imperial II-class Star Destroyer (120),Boarding Troopers (3)
6103,Imperial II-class Star Destroyer (120),Electronic Countermeasures (7)
6103,Imperial II-class Star Destroyer (120),Point Defense Ion Cannons (6)
6103,Imperial II-class Star Destroyer (120),Linked Turbolaser Towers (7)
6104,Arquitens-class Light Cruiser (52),Captain Needa (2)
6104,Arquitens-class Light Cruiser (52),Linked Turbolaser Towers (7)
6105,Arquitens-class Light Cruiser (52),Hondo Ohnaka (2)
6105,Arquitens-class Light Cruiser (52),Reactive Gunnery (4)
6105,Arquitens-class Light Cruiser (52),Linked Turbolaser Towers (7)
6106,Gozanti-class Cruisers (23),Darth Vader (4)
6106,Gozanti-class Cruisers (23),Disposable Capacitors (3)
6106,Gozanti-class Cruisers (23),Comms Net (2)
6107,MC30c Torpedo Frigate (63),Foresight (10)
6107,MC30c Torpedo Frigate (63),Expert Shield Tech (5)
6107,MC30c Torpedo Frigate (63),Ordnance Experts (4)
6107,MC30c Torpedo Frigate (63),Electronic Countermeasures (7)
6107,MC30c Torpedo Frigate (63),Expanded Launchers (8)
6107,MC30c Torpedo Frigate (63),XI7 Turbolasers (6)
6108,MC30c Torpedo Frigate (63),Admonition (10)
6108,MC30c Torpedo Frigate (63),Walex Blissex (5)
6108,MC30c Torpedo Frigate (63),Ordnance Experts (4)
6108,MC30c Torpedo Frigate (63),Advanced Projectors (6)
6108,MC30c Torpedo Frigate (63),Expanded Launchers (8)
6108,MC30c Torpedo Frigate (63),XI7 Turbolasers (6)
6109,GR-75 Medium Transports (18),Bright Hope (2)
6109,GR-75 Medium Transports (18),Toryn Farr (7)
6109,GR-75 Medium Transports (18),Boosted Comms (4)
6110,GR-75 Medium Transports (18),Quantum Storm (1)
6110,GR-75 Medium Transports (18),Hondo Ohnaka (2)
6110,GR-75 Medium Transports (18),Boosted Comms (4)
6111,CR90 Corvette A (44),Dodonna's Pride (4)
6111,CR90 Corvette A (44),Enhanced Armament (10)
6112,MC30c Scout Frigate (69),Foresight (10)
6112,MC30c Scout Frigate (69),Skilled First Officer (1)
6112,MC30c Scout Frigate (69),Ordnance Experts (4)
6112,MC30c Scout Frigate (69),Assault Proton Torpedoes (4)
6112,MC30c Scout Frigate (69),Enhanced Armament (10)
6113,Hammerhead Torpedo Corvette (36),Garel's Honor (4)
6113,Hammerhead Torpedo Corvette (36),Disposable Capacitors (3)
6113,Hammerhead Torpedo Corvette (36),Assault Proton Torpedoes (4)
6114,GR-75 Medium Transports (18),Adar Tallon (10)
6114,GR-75 Medium Transports (18),Boosted Comms (4)
6115,GR-75 Medium Transports (18),Bright Hope (2)
6115,GR-75 Medium Transports (18),Toryn Farr (7)
6116,MC30c Torpedo Frigate (63),Major Derlin (7)
6116,MC30c Torpedo Frigate (63),Ordnance Experts (4)
6116,MC30c Torpedo Frigate (63),External Racks (4)
6117,MC75 Ordnance Cruiser (95),Aspiration (3)
6117,MC75 Ordnance Cruiser (95),Raymus Antilles (7)
6117,MC75 Ordnance Cruiser (95),Caitken and Shollan (6)
6117,MC75 Ordnance Cruiser (95),Electronic Countermeasures (7)
6117,MC75 Ordnance Cruiser (95),External Racks (4)
6117,MC75 Ordnance Cruiser (95),Expanded Launchers (8)
6118,GR-75 Medium Transports (18),Toryn Farr (7)
6119,Imperial II-class Star Destroyer (120),Captain Needa (2)
6119,Imperial II-class Star Destroyer (120),Gunnery Team (7)
6119,Imperial II-class Star Destroyer (120),Electronic Countermeasures (7)
6119,Imperial II-class Star Destroyer (120),Heavy Ion Emplacements (9)
6119,Imperial II-class Star Destroyer (120),Quad Battery Turrets (5)
6120,Gladiator II-class Star Destroyer (62),Demolisher (10)
6120,Gladiator II-class Star Destroyer (62),Commander Beck (3)
6120,Gladiator II-class Star Destroyer (62),Ordnance Experts (4)
6120,Gladiator II-class Star Destroyer (62),Nav Team (4)
6120,Gladiator II-class Star Destroyer (62),External Racks (4)
6121,Raider I-class Corvette (44),Corvus (2)
6121,Raider I-class Corvette (44),Admiral Ozzel (2)
6121,Raider I-class Corvette (44),Darth Vader (3)
6121,Raider I-class Corvette (44),External Racks (4)
6122,Gozanti-class Cruisers (23),Comms Net (2)
6123,MC30c Torpedo Frigate (63),Foresight (10)
6123,MC30c Torpedo Frigate (63),Expert Shield Tech (5)
6123,MC30c Torpedo Frigate (63),Ordnance Experts (4)
6123,MC30c Torpedo Frigate (63),Electronic Countermeasures (7)
6123,MC30c Torpedo Frigate (63),External Racks (4)
6123,MC30c Torpedo Frigate (63),H9 Turbolasers (8)
6124,MC30c Torpedo Frigate (63),Admonition (10)
6124,MC30c Torpedo Frigate (63),Lando Calrissian (4)
6124,MC30c Torpedo Frigate (63),Ordnance Experts (4)
6124,MC30c Torpedo Frigate (63),Advanced Projectors (6)
6124,MC30c Torpedo Frigate (63),External Racks (4)
6124,MC30c Torpedo Frigate (63),H9 Turbolasers (8)
6125,CR90 Corvette A (44),Jaina's Light (5)
6125,CR90 Corvette A (44),Sabine Wren (4)
6125,CR90 Corvette A (44),Turbolaser Reroute Circuits (7)
6126,GR-75 Medium Transports (18),Adar Tallon (10)
6126,GR-75 Medium Transports (18),Boosted Comms (4)
6127,GR-75 Medium Transports (18),Bright Hope (2)
6127,GR-75 Medium Transports (18),Ezra Bridger (3)
6127,GR-75 Medium Transports (18),Comms Net (2)
6128,Pelta-class Transport Frigate (45),Fighter Coordination Team (3)
6128,Pelta-class Transport Frigate (45),Electronic Countermeasures (7)
6128,Pelta-class Transport Frigate (45),Parts Resupply (3)
6129,Pelta-class Transport Frigate (45),Hondo Ohnaka (2)
6129,Pelta-class Transport Frigate (45),Fighter Coordination Team (3)
6129,Pelta-class Transport Frigate (45),Bomber Command Center (8)
6130,Pelta-class Medical Frigate (49),Clone Navigation Officer (4)
6130,Pelta-class Medical Frigate (49),Fighter Coordination Team (3)
6130,Pelta-class Medical Frigate (49),Boosted Comms (4)
6131,Pelta-class Medical Frigate (49),Clone Navigation Officer (4)
6131,Pelta-class Medical Frigate (49),Fighter Coordination Team (3)
6131,Pelta-class Medical Frigate (49),Boosted Comms (4)
6132,Providence-class Carrier (102),Invincible (5)
6132,Providence-class Carrier (102),Rune Haako (4)
6132,Providence-class Carrier (102),Boosted Comms (4)
6132,Providence-class Carrier (102),Thermal Shields (5)
6132,Providence-class Carrier (102),Early Warning System (7)
6132,Providence-class Carrier (102),External Racks (4)
6132,Providence-class Carrier (102),Point Defense Ion Cannons (6)
6132,Providence-class Carrier (102),H9 Turbolasers (8)
6132,Providence-class Carrier (102),Intensify Firepower! (6)
6133,Hardcell-class Transport (47),Hondo Ohnaka (2)
6133,Hardcell-class Transport (47),Projection Experts (6)
6133,Hardcell-class Transport (47),Bomber Command Center (8)
6134,Gozanti-class Cruisers {CIS} (24),TI-99 (4)
6135,Assault Frigate Mark II B (72),Intel Officer (7)
6135,Assault Frigate Mark II B (72),Veteran Gunners (5)
6135,Assault Frigate Mark II B (72),Reserve Hangar Deck (4)
6135,Assault Frigate Mark II B (72),Electronic Countermeasures (7)
6135,Assault Frigate Mark II B (72),Slaved Turrets (6)
6136,Assault Frigate Mark II B (72),Intel Officer (7)
6136,Assault Frigate Mark II B (72),Caitken and Shollan (6)
6136,Assault Frigate Mark II B (72),Reserve Hangar Deck (4)
6136,Assault Frigate Mark II B (72),Electronic Countermeasures (7)
6136,Assault Frigate Mark II B (72),Slaved Turrets (6)
6137,CR90 Corvette A (44),Jaina's Light (5)
6137,CR90 Corvette A (44),Turbolaser Reroute Circuits (7)
6138,GR-75 Medium Transports (18),Ahsoka Tano (2)
6138,GR-75 Medium Transports (18),Parts Resupply (3)
6139,Imperial II-class Star Destroyer (120),Chimaera (4)
6139,Imperial II-class Star Destroyer (120),Intel Officer (7)
6139,Imperial II-class Star Destroyer (120),Local Fire Control (4)
6139,Imperial II-class Star Destroyer (120),Flak Guns (3)
6139,Imperial II-class Star Destroyer (120),Electronic Countermeasures (7)
6139,Imperial II-class Star Destroyer (120),Linked Turbolaser Towers (7)
6139,Imperial II-class Star Destroyer (120),"All Fighters, Follow Me! (5)"
6140,Gladiator II-class Star Destroyer (62),Demolisher (10)
6140,Gladiator II-class Star Destroyer (62),Intel Officer (7)
6140,Gladiator II-class Star Destroyer (62),Ordnance Experts (4)
6140,Gladiator II-class Star Destroyer (62),Engine Techs (8)
6140,Gladiator II-class Star Destroyer (62),External Racks (4)
6141,Gozanti-class Assault Carriers (26),Hondo Ohnaka (2)
6141,Gozanti-class Assault Carriers (26),Comms Net (2)
6142,Gozanti-class Assault Carriers (26),Darth Vader (4)
6142,Gozanti-class Assault Carriers (26),Munitions Resupply (3)
6143,Munificent-class Star Frigate (73),Sa Nalaor (5)
6143,Munificent-class Star Frigate (73),Wat Tambor (9)
6143,Munificent-class Star Frigate (73),Projection Experts (6)
6143,Munificent-class Star Frigate (73),Thermal Shields (5)
6143,Munificent-class Star Frigate (73),Point Defense Ion Cannons (6)
6143,Munificent-class Star Frigate (73),Linked Turbolaser Towers (7)
6144,Munificent-class Star Frigate (73),Tikkes (2)
6144,Munificent-class Star Frigate (73),Projection Experts (6)
6144,Munificent-class Star Frigate (73),Thermal Shields (5)
6144,Munificent-class Star Frigate (73),Point Defense Ion Cannons (6)
6144,Munificent-class Star Frigate (73),Linked Turbolaser Towers (7)
6145,Recusant-class Light Destroyer (85),Patriot Fist (6)
6145,Recusant-class Light Destroyer (85),Rune Haako (4)
6145,Recusant-class Light Destroyer (85),Sensor Team (5)
6145,Recusant-class Light Destroyer (85),Reserve Hangar Deck (4)
6145,Recusant-class Light Destroyer (85),External Racks (4)
6145,Recusant-class Light Destroyer (85),Linked Turbolaser Towers (7)
6146,Imperial II-class Star Destroyer (120),Chimaera (4)
6146,Imperial II-class Star Destroyer (120),Expert Shield Tech (5)
6146,Imperial II-class Star Destroyer (120),Veteran Gunners (5)
6146,Imperial II-class Star Destroyer (120),Phylon Q7 Tractor Beams (6)
6146,Imperial II-class Star Destroyer (120),Early Warning System (7)
6146,Imperial II-class Star Destroyer (120),Point Defense Ion Cannons (6)
6146,Imperial II-class Star Destroyer (120),Linked Turbolaser Towers (7)
6146,Imperial II-class Star Destroyer (120),Entrapment Formation! (5)
6147,Imperial II-class Star Destroyer (120),Expert Shield Tech (5)
6147,Imperial II-class Star Destroyer (120),Boarding Troopers (3)
6147,Imperial II-class Star Destroyer (120),Early Warning System (7)
6147,Imperial II-class Star Destroyer (120),Point Defense Ion Cannons (6)
6147,Imperial II-class Star Destroyer (120),Dual Turbolaser Turrets (4)
6148,Gozanti-class Cruisers (23),Darth Vader (4)
6148,Gozanti-class Cruisers (23),Phylon Q7 Tractor Beams (6)
6148,Gozanti-class Cruisers (23),Comms Net (2)
6149,Gozanti-class Cruisers (23),Suppressor (4)
6149,Gozanti-class Cruisers (23),Hondo Ohnaka (2)
6149,Gozanti-class Cruisers (23),Comms Net (2)
6150,Arquitens-class Light Cruiser (52),Captain Needa (2)
6150,Arquitens-class Light Cruiser (52),Turbolaser Reroute Circuits (7)
6151,Gladiator I-class Star Destroyer (56),Demolisher (10)
6151,Gladiator I-class Star Destroyer (56),Skilled First Officer (1)
6151,Gladiator I-class Star Destroyer (56),Ordnance Experts (4)
6151,Gladiator I-class Star Destroyer (56),Engine Techs (8)
6151,Gladiator I-class Star Destroyer (56),External Racks (4)
6152,Gladiator I-class Star Destroyer (56),Minister Tua (2)
6152,Gladiator I-class Star Destroyer (56),Ordnance Experts (4)
6152,Gladiator I-class Star Destroyer (56),Engine Techs (8)
6152,Gladiator I-class Star Destroyer (56),Electronic Countermeasures (7)
6152,Gladiator I-class Star Destroyer (56),External Racks (4)
6153,Raider I-class Corvette (44),Corvus (2)
6153,Raider I-class Corvette (44),Iden Versio (6)
6153,Raider I-class Corvette (44),Ordnance Experts (4)
